DATE_TIME,TRANSPORT_TYPE_ID,TRANSPORT_TYPE_DESC,LINE,TRANSFER_TYPE_ID,TRANSFER_TYPE,NUMBER_OF_PASSENGER,NUMBER_OF_PASSAGE
2021-04-05 21:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,AKTARMA,621,628
2021-04-12 10:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,8221,8285
2021-04-03 11:00:00,1,KARAYOLU,İETT,2,AKTARMA,327,329
2021-04-06 14:00:00,2,RAY,KADIKÖY-MODA,2,AKTARMA,35,35
2021-04-07 09:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,AKTARMA,4,4
2021-04-25 22:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,52,52
2021-04-11 17:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,7600,7662
2021-04-22 16:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,4646,4729
2021-04-30 12:00:00,3,DENİZ,ŞEHİR HATLARI,2,AKTARMA,178,181
2021-04-26 15:00:00,2,RAY,İETT TÜNEL,2,NORMAL,329,332
2021-04-16 09:00:00,2,RAY,KABATAŞ-MAHMUTBEY,2,AKTARMA,397,398
